id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-003125,SIN-00894,Informe pericial,Si,Si,2026-04-29,No,OK
DOC-003126,SIN-00895,Parte policial,Si,Si,2026-01-01,No,OK
DOC-003127,SIN-00895,Datos tercero,Si,Si,2026-01-09,No,OK
DOC-003128,SIN-00895,Fotos del dano,Si,Si,2026-01-07,No,OK
DOC-003129,SIN-00895,Informe pericial,Si,Si,2026-01-01,No,OK
DOC-003130,SIN-00896,Parte policial,Si,Si,2024-12-25,No,OK
DOC-003131,SIN-00896,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-003132,SIN-00896,Factura proforma,Si,Si,2024-12-14,No,OK
DOC-003133,SIN-00896,Informe pericial,Si,Si,2024-12-22,No,OK
DOC-003134,SIN-00897,Parte policial,Si,Si,2023-02-24,No,OK
DOC-003135,SIN-00897,Datos tercero,Si,Si,2023-02-21,No,OK
DOC-003136,SIN-00897,Fotos del dano,Si,Si,2023-02-28,No,OK
DOC-003137,SIN-00897,Informe pericial,Si,Si,2023-02-25,No,OK
DOC-003138,SIN-00898,Parte policial,Si,Si,2024-06-20,No,OK
DOC-003139,SIN-00898,Fotos del dano,Si,No,2024-06-22,No,Documento ilegible
DOC-003140,SIN-00898,Factura proforma,Si,Si,2024-07-01,No,OK
DOC-003141,SIN-00898,Informe pericial,Si,Si,2024-07-04,No,OK
DOC-003142,SIN-00899,Denuncia fiscalia,Si,Si,2024-10-11,No,OK
DOC-003143,SIN-00899,Fotos del dano,Si,Si,2024-10-13,No,OK
DOC-003144,SIN-00899,Factura proforma,Si,Si,2024-10-11,No,OK
DOC-003145,SIN-00900,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-003146,SIN-00900,Datos tercero,Si,Si,2026-07-12,No,OK
DOC-003147,SIN-00900,Fotos del dano,Si,Si,2026-07-19,No,OK
DOC-003148,SIN-00900,Informe pericial,Si,Si,2026-07-26,No,OK
DOC-003149,SIN-00901,Factura medica,Si,Si,2025-04-09,No,OK
DOC-003150,SIN-00901,Informe medico,Si,Si,2025-04-07,No,OK
DOC-003151,SIN-00901,Formulario siniestro,Si,Si,2025-04-04,No,OK
DOC-003152,SIN-00902,Parte policial,Si,Si,2023-05-15,No,OK
DOC-003153,SIN-00902,Fotos del dano,Si,Si,2023-05-15,No,OK
DOC-003154,SIN-00902,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-003155,SIN-00902,Informe pericial,Si,Si,2023-05-19,No,OK
DOC-003156,SIN-00903,Parte policial,Si,Si,2025-11-22,No,OK
DOC-003157,SIN-00903,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-003158,SIN-00903,Factura proforma,Si,Si,2025-11-14,No,OK
DOC-003159,SIN-00903,Informe pericial,Si,Si,2025-11-20,No,OK
DOC-003160,SIN-00904,Parte policial,Si,Si,2024-02-05,No,OK
DOC-003161,SIN-00904,Datos tercero,Si,Si,2024-02-04,No,OK
DOC-003162,SIN-00904,Fotos del dano,Si,Si,2024-02-11,No,OK
DOC-003163,SIN-00904,Informe pericial,Si,Si,2024-02-18,No,OK
DOC-003164,SIN-00905,Fotos del dano,Si,Si,2025-02-06,No,OK
DOC-003165,SIN-00905,Factura proforma,Si,Si,2025-01-30,No,OK
DOC-003166,SIN-00905,Informe pericial,Si,Si,2025-02-02,No,OK
DOC-003167,SIN-00906,Fotos del dano,Si,Si,2023-09-20,No,OK
DOC-003168,SIN-00906,Factura proforma,Si,Si,2023-09-12,No,OK
DOC-003169,SIN-00907,Denuncia fiscalia,Si,Si,2025-06-13,No,OK
DOC-003170,SIN-00907,Fotos del dano,Si,Si,2025-06-22,No,OK
DOC-003171,SIN-00907,Factura proforma,Si,Si,2025-06-25,No,OK
DOC-003172,SIN-00908,Parte policial,Si,Si,2025-06-17,No,OK
DOC-003173,SIN-00908,Fotos del dano,Si,Si,2025-06-21,No,OK
DOC-003174,SIN-00908,Factura proforma,Si,Si,2025-06-21,No,OK
DOC-003175,SIN-00908,Informe pericial,Si,Si,2025-06-25,No,OK
DOC-003176,SIN-00909,Parte policial,Si,Si,2025-03-27,No,OK
DOC-003177,SIN-00909,Fotos del dano,Si,Si,2025-04-08,No,OK
DOC-003178,SIN-00909,Factura proforma,Si,Si,2025-04-10,No,OK
DOC-003179,SIN-00909,Informe pericial,Si,Si,2025-04-10,No,OK
DOC-003180,SIN-00910,Parte policial,Si,Si,2023-11-15,No,OK
DOC-003181,SIN-00910,Datos tercero,Si,Si,2023-11-23,No,OK
DOC-003182,SIN-00910,Fotos del dano,Si,Si,2023-11-11,No,OK
DOC-003183,SIN-00910,Informe pericial,Si,Si,2023-11-21,No,OK
DOC-003184,SIN-00911,Factura medica,Si,Si,2025-09-07,No,OK
DOC-003185,SIN-00911,Informe medico,Si,Si,2025-09-20,No,OK
DOC-003186,SIN-00911,Formulario siniestro,Si,Si,2025-09-17,No,OK
DOC-003187,SIN-00912,Fotos del dano,Si,Si,2026-05-06,No,OK
DOC-003188,SIN-00912,Factura proforma,Si,Si,2026-04-30,No,OK
DOC-003189,SIN-00912,Informe pericial,Si,Si,2026-05-05,No,OK
DOC-003190,SIN-00913,Informe bomberos,Si,Si,2024-07-01,No,OK
DOC-003191,SIN-00913,Fotos del dano,Si,Si,2024-06-25,No,OK
DOC-003192,SIN-00913,Factura proforma,Si,Si,2024-07-07,No,OK
DOC-003193,SIN-00914,Parte policial,Si,Si,2024-09-12,No,OK
DOC-003194,SIN-00914,Datos tercero,Si,Si,2024-09-21,No,OK
DOC-003195,SIN-00914,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-003196,SIN-00914,Informe pericial,Si,Si,2024-09-20,No,OK
DOC-003197,SIN-00915,Fotos del dano,Si,Si,2025-10-13,No,OK
DOC-003198,SIN-00915,Factura proforma,Si,Si,2025-10-15,No,OK
DOC-003199,SIN-00915,Informe pericial,Si,Si,2025-10-13,No,OK
DOC-003200,SIN-00916,Denuncia fiscalia,Si,Si,2024-02-18,Si,Valor no coincide con factura
DOC-003201,SIN-00916,Matricula,Si,Si,2024-02-16,Si,Documento con alteracion simulada
DOC-003202,SIN-00916,Llaves,Si,Si,2024-02-26,Si,Fecha no coincide con evento
DOC-003203,SIN-00916,Informe pericial,Si,Si,2024-02-11,Si,Valor no coincide con factura
DOC-003204,SIN-00917,Denuncia fiscalia,No,No,,No,No entregado en expediente sintetico
DOC-003205,SIN-00917,Matricula,Si,Si,2026-06-03,No,OK
DOC-003206,SIN-00917,Llaves,No,No,,No,No entregado en expediente sintetico
DOC-003207,SIN-00917,Informe pericial,Si,Si,2026-06-09,No,OK
DOC-003208,SIN-00918,Parte policial,Si,Si,2024-11-12,No,OK
DOC-003209,SIN-00918,Fotos del dano,Si,Si,2024-11-20,No,OK
DOC-003210,SIN-00918,Factura proforma,Si,Si,2024-11-16,No,OK
DOC-003211,SIN-00918,Informe pericial,Si,Si,2024-11-19,No,OK
DOC-003212,SIN-00919,Fotos del dano,Si,Si,2023-07-08,No,OK
DOC-003213,SIN-00919,Factura proforma,Si,Si,2023-06-26,No,OK
DOC-003214,SIN-00919,Informe pericial,Si,Si,2023-06-26,No,OK
DOC-003215,SIN-00920,Factura medica,Si,Si,2024-11-29,No,OK
DOC-003216,SIN-00920,Informe medico,Si,Si,2024-12-06,No,OK
DOC-003217,SIN-00920,Formulario siniestro,Si,Si,2024-12-03,No,OK
DOC-003218,SIN-00921,Denuncia fiscalia,Si,Si,2025-08-15,No,OK
DOC-003219,SIN-00921,Fotos del dano,Si,Si,2025-08-18,Si,Documento con alteracion simulada
DOC-003220,SIN-00921,Factura proforma,Si,Si,2025-08-08,Si,Valor no coincide con factura
DOC-003221,SIN-00922,Factura medica,Si,No,2024-06-23,No,Documento ilegible
DOC-003222,SIN-00922,Informe medico,Si,Si,2024-06-22,No,OK
DOC-003223,SIN-00922,Parte policial,Si,Si,2024-06-29,No,OK
DOC-003224,SIN-00923,Parte policial,Si,Si,2025-05-20,No,OK
DOC-003225,SIN-00923,Fotos del dano,Si,Si,2025-05-20,No,OK
DOC-003226,SIN-00923,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-003227,SIN-00923,Informe pericial,Si,Si,2025-05-15,No,OK
DOC-003228,SIN-00924,Fotos del dano,Si,Si,2024-10-09,No,OK
DOC-003229,SIN-00924,Factura proforma,Si,Si,2024-10-09,No,OK
DOC-003230,SIN-00924,Informe pericial,Si,Si,2024-10-09,No,OK
DOC-003231,SIN-00925,Fotos del dano,Si,Si,2024-03-17,No,OK
DOC-003232,SIN-00925,Factura proforma,Si,Si,2024-03-14,No,OK
DOC-003233,SIN-00925,Informe pericial,Si,Si,2024-03-26,No,OK
DOC-003234,SIN-00926,Fotos del dano,Si,Si,2026-03-01,No,OK
DOC-003235,SIN-00926,Factura proforma,Si,Si,2026-02-22,No,OK
DOC-003236,SIN-00927,Informe bomberos,Si,Si,2025-12-24,Si,Fecha no coincide con evento
DOC-003237,SIN-00927,Fotos del dano,Si,Si,2025-12-17,Si,Documento con alteracion simulada
DOC-003238,SIN-00927,Factura proforma,Si,Si,2025-12-25,Si,Fecha no coincide con evento
DOC-003239,SIN-00928,Parte policial,Si,Si,2025-08-26,No,OK
DOC-003240,SIN-00928,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-003241,SIN-00928,Factura proforma,Si,No,2025-08-25,No,Documento ilegible
DOC-003242,SIN-00928,Informe pericial,Si,No,2025-08-18,No,Documento ilegible
DOC-003243,SIN-00929,Parte policial,Si,Si,2023-09-12,No,OK
DOC-003244,SIN-00929,Fotos del dano,Si,Si,2023-09-17,No,OK
DOC-003245,SIN-00929,Factura proforma,Si,Si,2023-09-07,No,OK
DOC-003246,SIN-00929,Informe pericial,Si,Si,2023-09-03,No,OK
DOC-003247,SIN-00930,Parte policial,Si,Si,2023-07-29,No,OK
DOC-003248,SIN-00930,Datos tercero,Si,Si,2023-08-02,No,OK
DOC-003249,SIN-00930,Fotos del dano,Si,Si,2023-07-25,No,OK
DOC-003250,SIN-00930,Informe pericial,Si,Si,2023-07-21,No,OK
DOC-003251,SIN-00931,Factura medica,Si,Si,2025-09-09,No,OK
DOC-003252,SIN-00931,Informe medico,Si,Si,2025-09-21,No,OK
DOC-003253,SIN-00931,Formulario siniestro,Si,Si,2025-09-07,No,OK
DOC-003254,SIN-00932,Denuncia fiscalia,Si,Si,2024-04-19,No,OK
DOC-003255,SIN-00932,Matricula,No,No,,No,No entregado en expediente sintetico
DOC-003256,SIN-00932,Llaves,Si,Si,2024-04-27,No,OK
DOC-003257,SIN-00932,Informe pericial,Si,Si,2024-04-18,No,OK
DOC-003258,SIN-00933,Parte policial,Si,Si,2023-06-08,No,OK
DOC-003259,SIN-00933,Datos tercero,Si,Si,2023-06-08,No,OK
DOC-003260,SIN-00933,Fotos del dano,Si,Si,2023-06-08,No,OK
DOC-003261,SIN-00933,Informe pericial,Si,Si,2023-06-19,No,OK
DOC-003262,SIN-00934,Fotos del dano,Si,Si,2023-05-30,No,OK
DOC-003263,SIN-00934,Factura proforma,Si,Si,2023-05-28,No,OK
DOC-003264,SIN-00934,Informe pericial,Si,Si,2023-05-29,No,OK
DOC-003265,SIN-00935,Denuncia fiscalia,Si,Si,2024-09-30,No,OK
DOC-003266,SIN-00935,Fotos del dano,Si,Si,2024-09-27,No,OK
DOC-003267,SIN-00935,Factura proforma,Si,Si,2024-09-24,No,OK
DOC-003268,SIN-00936,Parte policial,Si,Si,2024-09-14,No,OK
DOC-003269,SIN-00936,Fotos del dano,Si,Si,2024-09-02,No,OK
DOC-003270,SIN-00936,Factura proforma,Si,Si,2024-09-02,No,OK
DOC-003271,SIN-00936,Informe pericial,Si,Si,2024-09-04,No,OK
DOC-003272,SIN-00937,Parte policial,Si,Si,2024-05-20,No,OK
DOC-003273,SIN-00937,Fotos del dano,Si,Si,2024-05-21,No,OK
DOC-003274,SIN-00937,Factura proforma,Si,No,2024-05-27,No,Documento ilegible
DOC-003275,SIN-00937,Informe pericial,Si,Si,2024-05-21,No,OK
DOC-003276,SIN-00938,Denuncia fiscalia,Si,Si,2025-04-01,No,OK
DOC-003277,SIN-00938,Fotos del dano,Si,Si,2025-04-01,No,OK
DOC-003278,SIN-00938,Factura proforma,Si,Si,2025-03-26,No,OK
DOC-003279,SIN-00939,Parte policial,Si,Si,2024-04-11,No,OK
DOC-003280,SIN-00939,Datos tercero,Si,Si,2024-04-12,Si,Fecha no coincide con evento
DOC-003281,SIN-00939,Fotos del dano,Si,Si,2024-04-13,No,OK
DOC-003282,SIN-00939,Informe pericial,Si,Si,2024-04-18,No,OK
DOC-003283,SIN-00940,Parte policial,Si,Si,2024-12-21,No,OK
DOC-003284,SIN-00940,Fotos del dano,Si,Si,2024-12-15,No,OK
DOC-003285,SIN-00940,Factura proforma,Si,Si,2024-12-14,No,OK
DOC-003286,SIN-00940,Informe pericial,Si,Si,2024-12-19,No,OK
DOC-003287,SIN-00941,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-003288,SIN-00941,Datos tercero,Si,Si,2024-10-12,No,OK
DOC-003289,SIN-00941,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-003290,SIN-00941,Informe pericial,Si,Si,2024-10-17,No,OK
DOC-003291,SIN-00942,Fotos del dano,Si,Si,2025-03-29,No,OK
DOC-003292,SIN-00942,Informe tecnico,Si,Si,2025-03-28,No,OK
DOC-003293,SIN-00942,Factura proforma,Si,Si,2025-03-30,No,OK
DOC-003294,SIN-00943,Parte policial,Si,Si,2024-10-21,No,OK
DOC-003295,SIN-00943,Datos tercero,Si,Si,2024-10-13,Si,Documento con alteracion simulada
DOC-003296,SIN-00943,Fotos del dano,Si,Si,2024-10-06,Si,Fecha no coincide con evento
DOC-003297,SIN-00943,Informe pericial,Si,Si,2024-10-13,Si,Fecha no coincide con evento
DOC-003298,SIN-00944,Denuncia fiscalia,Si,Si,2024-09-01,No,OK
DOC-003299,SIN-00944,Inventario afectado,Si,Si,2024-08-18,No,OK
DOC-003300,SIN-00944,Factura proforma,Si,Si,2024-08-22,No,OK
DOC-003301,SIN-00945,Informe bomberos,Si,Si,2025-08-20,No,OK
DOC-003302,SIN-00945,Fotos del dano,Si,Si,2025-08-11,No,OK
DOC-003303,SIN-00945,Factura proforma,Si,Si,2025-08-07,No,OK
DOC-003304,SIN-00946,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-003305,SIN-00946,Datos tercero,Si,Si,2024-03-29,No,OK
DOC-003306,SIN-00946,Fotos del dano,Si,Si,2024-03-31,No,OK
DOC-003307,SIN-00946,Informe pericial,Si,Si,2024-03-29,No,OK
DOC-003308,SIN-00947,Factura medica,Si,Si,2025-06-03,No,OK
DOC-003309,SIN-00947,Informe medico,Si,Si,2025-06-04,No,OK
DOC-003310,SIN-00947,Formulario siniestro,Si,Si,2025-05-24,No,OK
DOC-003311,SIN-00948,Fotos del dano,Si,Si,2024-03-13,No,OK
DOC-003312,SIN-00948,Factura proforma,Si,Si,2024-03-05,No,OK
DOC-003313,SIN-00948,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-003314,SIN-00949,Parte policial,Si,Si,2025-06-10,No,OK
DOC-003315,SIN-00949,Fotos del dano,Si,Si,2025-06-11,No,OK
DOC-003316,SIN-00949,Factura proforma,Si,Si,2025-06-10,No,OK
DOC-003317,SIN-00949,Informe pericial,Si,Si,2025-06-13,No,OK
DOC-003318,SIN-00950,Parte policial,Si,Si,2024-09-21,Si,Documento con alteracion simulada
DOC-003319,SIN-00950,Fotos del dano,Si,Si,2024-10-03,No,OK
DOC-003320,SIN-00950,Factura proforma,Si,Si,2024-10-03,Si,Fecha no coincide con evento
DOC-003321,SIN-00950,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-003322,SIN-00951,Parte policial,Si,Si,2023-08-05,No,OK
DOC-003323,SIN-00951,Datos tercero,Si,Si,2023-07-29,No,OK
DOC-003324,SIN-00951,Fotos del dano,Si,No,2023-08-08,No,Documento ilegible
DOC-003325,SIN-00951,Informe pericial,Si,Si,2023-08-04,No,OK
DOC-003326,SIN-00952,Parte policial,Si,Si,2024-10-11,No,OK
DOC-003327,SIN-00952,Fotos del dano,Si,Si,2024-10-18,No,OK
DOC-003328,SIN-00952,Factura proforma,Si,Si,2024-10-11,No,OK
DOC-003329,SIN-00952,Informe pericial,Si,Si,2024-10-07,No,OK
DOC-003330,SIN-00953,Denuncia fiscalia,Si,Si,2025-07-15,Si,Fecha no coincide con evento
DOC-003331,SIN-00953,Fotos del dano,Si,Si,2025-07-23,No,OK
DOC-003332,SIN-00953,Factura proforma,Si,Si,2025-07-16,No,OK
DOC-003333,SIN-00954,Denuncia fiscalia,Si,No,2024-08-29,No,Documento ilegible
DOC-003334,SIN-00954,Matricula,Si,Si,2024-08-15,No,OK
DOC-003335,SIN-00954,Llaves,No,No,,No,No entregado en expediente sintetico
DOC-003336,SIN-00954,Informe pericial,Si,Si,2024-08-15,No,OK
DOC-003337,SIN-00955,Fotos del dano,Si,Si,2023-11-11,No,OK
DOC-003338,SIN-00955,Factura proforma,Si,Si,2023-11-07,No,OK
DOC-003339,SIN-00955,Informe pericial,Si,Si,2023-11-16,No,OK
DOC-003340,SIN-00956,Parte policial,Si,Si,2025-01-06,No,OK
DOC-003341,SIN-00956,Fotos del dano,Si,No,2024-12-28,No,Documento ilegible
DOC-003342,SIN-00956,Factura proforma,Si,Si,2024-12-26,No,OK
DOC-003343,SIN-00956,Informe pericial,Si,Si,2024-12-25,No,OK
DOC-003344,SIN-00957,Parte policial,Si,Si,2025-06-06,No,OK
DOC-003345,SIN-00957,Fotos del dano,Si,Si,2025-06-04,No,OK
DOC-003346,SIN-00957,Factura proforma,Si,Si,2025-06-12,No,OK
DOC-003347,SIN-00957,Informe pericial,Si,Si,2025-06-12,No,OK
DOC-003348,SIN-00958,Factura medica,Si,Si,2024-12-05,No,OK
DOC-003349,SIN-00958,Informe medico,Si,Si,2024-12-18,No,OK
DOC-003350,SIN-00958,Parte policial,Si,Si,2024-12-17,No,OK
DOC-003351,SIN-00959,Parte policial,Si,Si,2024-09-22,No,OK
DOC-003352,SIN-00959,Fotos del dano,Si,Si,2024-09-19,Si,Documento con alteracion simulada
DOC-003353,SIN-00959,Factura proforma,Si,Si,2024-09-09,Si,Valor no coincide con factura
DOC-003354,SIN-00959,Informe pericial,Si,Si,2024-10-02,No,OK
DOC-003355,SIN-00960,Denuncia fiscalia,Si,Si,2024-11-28,No,OK
DOC-003356,SIN-00960,Fotos del dano,Si,Si,2024-12-08,No,OK
DOC-003357,SIN-00960,Factura proforma,Si,Si,2024-12-02,No,OK
DOC-003358,SIN-00961,Fotos del dano,Si,Si,2024-10-25,No,OK
DOC-003359,SIN-00961,Factura proforma,Si,Si,2024-10-26,No,OK
DOC-003360,SIN-00961,Informe pericial,Si,Si,2024-10-23,No,OK
DOC-003361,SIN-00962,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-003362,SIN-00962,Datos tercero,Si,Si,2023-11-02,No,OK
DOC-003363,SIN-00962,Fotos del dano,Si,Si,2023-10-30,No,OK
DOC-003364,SIN-00962,Informe pericial,Si,Si,2023-11-02,No,OK
DOC-003365,SIN-00963,Parte policial,Si,Si,2023-10-09,No,OK
DOC-003366,SIN-00963,Datos tercero,Si,Si,2023-10-06,No,OK
DOC-003367,SIN-00963,Fotos del dano,Si,Si,2023-10-13,No,OK
DOC-003368,SIN-00963,Informe pericial,Si,Si,2023-10-05,No,OK
DOC-003369,SIN-00964,Parte policial,Si,Si,2023-07-21,No,OK
DOC-003370,SIN-00964,Fotos del dano,Si,Si,2023-08-01,No,OK
DOC-003371,SIN-00964,Factura proforma,Si,Si,2023-07-24,No,OK
DOC-003372,SIN-00964,Informe pericial,Si,Si,2023-07-28,No,OK
DOC-003373,SIN-00965,Parte policial,Si,Si,2025-01-26,No,OK
DOC-003374,SIN-00965,Datos tercero,No,No,,No,No entregado en expediente sintetico
DOC-003375,SIN-00965,Fotos del dano,Si,Si,2025-01-22,No,OK
DOC-003376,SIN-00965,Informe pericial,Si,Si,2025-01-18,No,OK
DOC-003377,SIN-00966,Fotos del dano,Si,Si,2024-03-30,No,OK
DOC-003378,SIN-00966,Factura proforma,Si,Si,2024-04-07,No,OK
DOC-003379,SIN-00966,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-003380,SIN-00967,Fotos del dano,Si,Si,2024-10-10,No,OK
DOC-003381,SIN-00967,Factura proforma,Si,Si,2024-10-09,No,OK
DOC-003382,SIN-00967,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-003383,SIN-00968,Parte policial,Si,Si,2024-02-04,No,OK
DOC-003384,SIN-00968,Fotos del dano,Si,Si,2024-02-01,No,OK
DOC-003385,SIN-00968,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-003386,SIN-00968,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-003387,SIN-00969,Parte policial,Si,Si,2026-05-02,No,OK
DOC-003388,SIN-00969,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-003389,SIN-00969,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-003390,SIN-00969,Informe pericial,Si,Si,2026-05-05,No,OK
DOC-003391,SIN-00970,Fotos del dano,Si,Si,2024-07-19,No,OK
DOC-003392,SIN-00970,Factura proforma,Si,No,2024-07-19,No,Documento ilegible
DOC-003393,SIN-00970,Informe pericial,Si,Si,2024-07-18,No,OK
DOC-003394,SIN-00971,Fotos del dano,Si,No,2025-01-23,No,Documento ilegible
DOC-003395,SIN-00971,Factura proforma,Si,Si,2025-01-25,No,OK
DOC-003396,SIN-00972,Parte policial,Si,Si,2024-09-04,No,OK
DOC-003397,SIN-00972,Datos tercero,Si,Si,2024-08-31,No,OK
DOC-003398,SIN-00972,Fotos del dano,Si,Si,2024-09-14,No,OK
DOC-003399,SIN-00972,Informe pericial,Si,Si,2024-09-08,No,OK
DOC-003400,SIN-00973,Parte policial,Si,No,2025-01-29,No,Documento ilegible
DOC-003401,SIN-00973,Datos tercero,No,No,,No,No entregado en expediente sintetico
DOC-003402,SIN-00973,Fotos del dano,Si,Si,2025-02-04,No,OK
DOC-003403,SIN-00973,Informe pericial,Si,Si,2025-02-04,No,OK
DOC-003404,SIN-00974,Factura medica,Si,No,2025-07-01,No,Documento ilegible
DOC-003405,SIN-00974,Informe medico,Si,Si,2025-07-12,No,OK
DOC-003406,SIN-00974,Formulario siniestro,Si,Si,2025-07-05,No,OK
DOC-003407,SIN-00975,Factura medica,No,No,,No,No entregado en expediente sintetico
DOC-003408,SIN-00975,Informe medico,Si,Si,2024-01-01,No,OK
DOC-003409,SIN-00975,Formulario siniestro,Si,Si,2024-01-02,No,OK
DOC-003410,SIN-00976,Fotos del dano,Si,Si,2023-10-22,No,OK
DOC-003411,SIN-00976,Factura proforma,Si,Si,2023-10-13,No,OK
DOC-003412,SIN-00976,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-003413,SIN-00977,Parte policial,Si,Si,2025-03-10,No,OK
DOC-003414,SIN-00977,Datos tercero,Si,Si,2025-02-25,No,OK
DOC-003415,SIN-00977,Fotos del dano,Si,Si,2025-02-25,No,OK
DOC-003416,SIN-00977,Informe pericial,Si,Si,2025-03-02,No,OK
DOC-003417,SIN-00978,Factura medica,Si,Si,2023-04-04,No,OK
DOC-003418,SIN-00978,Informe medico,Si,Si,2023-03-21,No,OK
DOC-003419,SIN-00978,Parte policial,Si,Si,2023-03-23,No,OK
DOC-003420,SIN-00979,Denuncia fiscalia,Si,Si,2024-12-14,No,OK
DOC-003421,SIN-00979,Matricula,Si,Si,2024-12-10,No,OK
DOC-003422,SIN-00979,Llaves,Si,Si,2024-12-20,No,OK
DOC-003423,SIN-00979,Informe pericial,Si,Si,2024-12-22,No,OK
DOC-003424,SIN-00980,Parte policial,Si,Si,2024-11-29,No,OK
DOC-003425,SIN-00980,Fotos del dano,Si,Si,2024-12-07,No,OK
DOC-003426,SIN-00980,Factura proforma,Si,Si,2024-11-27,No,OK
DOC-003427,SIN-00980,Informe pericial,Si,Si,2024-12-08,No,OK
DOC-003428,SIN-00981,Factura medica,Si,Si,2023-11-02,No,OK
DOC-003429,SIN-00981,Informe medico,No,No,,No,No entregado en expediente sintetico
DOC-003430,SIN-00981,Formulario siniestro,No,No,,No,No entregado en expediente sintetico
DOC-003431,SIN-00982,Parte policial,Si,Si,2024-05-04,Si,Valor no coincide con factura
DOC-003432,SIN-00982,Fotos del dano,Si,Si,2024-04-15,Si,Fecha no coincide con evento
DOC-003433,SIN-00982,Factura proforma,Si,Si,2024-04-13,Si,Fecha no coincide con evento
DOC-003434,SIN-00982,Informe pericial,Si,Si,2024-04-24,Si,Fecha no coincide con evento
DOC-003435,SIN-00983,Parte policial,Si,Si,2026-03-30,No,OK
DOC-003436,SIN-00983,Fotos del dano,Si,Si,2026-04-08,No,OK
DOC-003437,SIN-00983,Factura proforma,Si,Si,2026-04-04,No,OK
DOC-003438,SIN-00983,Informe pericial,Si,Si,2026-04-03,No,OK
DOC-003439,SIN-00984,Fotos del dano,Si,Si,2024-07-08,Si,Documento con alteracion simulada
DOC-003440,SIN-00984,Informe tecnico,Si,Si,2024-07-06,No,OK
DOC-003441,SIN-00984,Factura proforma,Si,Si,2024-07-06,No,OK
DOC-003442,SIN-00985,Parte policial,Si,Si,2025-03-13,No,OK
DOC-003443,SIN-00985,Fotos del dano,Si,Si,2025-02-28,No,OK
DOC-003444,SIN-00985,Factura proforma,Si,Si,2025-03-13,No,OK
DOC-003445,SIN-00985,Informe pericial,Si,Si,2025-03-07,No,OK
DOC-003446,SIN-00986,Fotos del dano,Si,Si,2026-02-15,No,OK
DOC-003447,SIN-00986,Factura proforma,Si,Si,2026-02-22,No,OK
DOC-003448,SIN-00986,Informe pericial,Si,Si,2026-02-23,No,OK
DOC-003449,SIN-00987,Parte policial,Si,Si,2025-05-27,No,OK
DOC-003450,SIN-00987,Datos tercero,Si,Si,2025-05-21,No,OK
DOC-003451,SIN-00987,Fotos del dano,Si,Si,2025-05-30,No,OK
DOC-003452,SIN-00987,Informe pericial,Si,Si,2025-06-02,No,OK
DOC-003453,SIN-00988,Parte policial,Si,Si,2025-04-28,No,OK
DOC-003454,SIN-00988,Datos tercero,Si,Si,2025-05-04,No,OK
DOC-003455,SIN-00988,Fotos del dano,Si,Si,2025-05-03,No,OK
DOC-003456,SIN-00988,Informe pericial,Si,Si,2025-05-02,No,OK
DOC-003457,SIN-00989,Fotos del dano,Si,No,2024-04-02,No,Documento ilegible
DOC-003458,SIN-00989,Factura proforma,Si,Si,2024-03-30,Si,Valor no coincide con factura
DOC-003459,SIN-00989,Informe pericial,Si,Si,2024-04-03,Si,Valor no coincide con factura
DOC-003460,SIN-00990,Denuncia fiscalia,Si,Si,2023-08-27,No,OK
DOC-003461,SIN-00990,Inventario afectado,Si,Si,2023-08-31,No,OK
DOC-003462,SIN-00990,Factura proforma,Si,Si,2023-08-21,No,OK
DOC-003463,SIN-00991,Fotos del dano,Si,Si,2025-04-12,No,OK
DOC-003464,SIN-00991,Factura proforma,Si,Si,2025-04-15,No,OK
DOC-003465,SIN-00991,Informe pericial,Si,Si,2025-04-10,No,OK
DOC-003466,SIN-00992,Parte policial,Si,Si,2023-10-23,No,OK
DOC-003467,SIN-00992,Fotos del dano,Si,Si,2023-10-25,No,OK
DOC-003468,SIN-00992,Factura proforma,Si,Si,2023-10-28,No,OK
DOC-003469,SIN-00992,Informe pericial,Si,Si,2023-10-18,No,OK
DOC-003470,SIN-00993,Fotos del dano,Si,Si,2024-11-23,No,OK
